basis,scan coordinate,method,state index,spin multiplicity,spin type,energy (Hartree)
cc-pvdz,0.40000000000000013,LDA,8,3,POLARIZED,-152.5843711958726
cc-pvdz,0.40000000000000013,LDA,9,3,POLARIZED,-152.55868765892063
cc-pvdz,0.40000000000000013,LDA,10,1,POLARIZED,-152.51387522049632
cc-pvdz,0.40000000000000013,LDA,10,3,POLARIZED,-152.5099667882666
cc-pvdz,0.40000000000000013,LDA,11,3,POLARIZED,-152.48055243526116
cc-pvdz,0.40000000000000013,LDA,11,1,POLARIZED,-152.47896995976149
cc-pvdz,0.40000000000000013,LDA,12,3,POLARIZED,-152.4489693253404
cc-pvdz,0.40000000000000013,LDA,12,1,POLARIZED,-152.42984650551537
cc-pvdz,0.40000000000000013,LDA,13,3,POLARIZED,-152.36797065022256
cc-pvdz,0.40000000000000013,LDA,13,1,POLARIZED,-152.36232369963844
cc-pvdz,0.40000000000000013,LDA,14,1,POLARIZED,-152.34009350681092
cc-pvdz,0.40000000000000013,LDA,14,3,POLARIZED,-152.32249276989265
cc-pvdz,0.40000000000000013,LDA,15,1,POLARIZED,-152.31794641608903
cc-pvdz,0.40000000000000013,LDA,15,3,POLARIZED,-152.19409089617344
cc-pvdz,0.40000000000000013,LDA,16,1,POLARIZED,-152.1335542164138
cc-pvdz,0.40000000000000013,LDA,17,1,POLARIZED,-152.13283552887646
cc-pvdz,0.40000000000000013,LDA,18,1,POLARIZED,-152.12292713820136
cc-pvdz,0.40000000000000013,LDA,19,1,POLARIZED,-152.09083863564697
cc-pvdz,0.40000000000000013,LDA,20,1,POLARIZED,-152.0427575707647
cc-pvdz,0.5,LDA,1,1,POLARIZED,-153.0673070951724
cc-pvdz,0.5,LDA,1,3,POLARIZED,-153.03844187945325
cc-pvdz,0.5,LDA,2,1,POLARIZED,-152.96079670404066
cc-pvdz,0.5,LDA,2,3,POLARIZED,-152.93980851975763
cc-pvdz,0.5,LDA,3,1,POLARIZED,-152.92644005792238
cc-pvdz,0.5,LDA,3,3,POLARIZED,-152.89895916461774
cc-pvdz,0.5,LDA,1,5,POLARIZED,-152.81705244593815
cc-pvdz,0.5,LDA,4,3,POLARIZED,-152.7652876283349
cc-pvdz,0.5,LDA,4,1,POLARIZED,-152.7594685325054
cc-pvdz,0.5,LDA,5,3,POLARIZED,-152.72896456903075
cc-pvdz,0.5,LDA,5,1,POLARIZED,-152.71921479125945
cc-pvdz,0.5,LDA,6,1,POLARIZED,-152.68828141436143
cc-pvdz,0.5,LDA,7,1,POLARIZED,-152.68591863964875
cc-pvdz,0.5,LDA,6,3,POLARIZED,-152.66372567856044
cc-pvdz,0.5,LDA,8,1,POLARIZED,-152.6312968705979
cc-pvdz,0.5,LDA,9,1,POLARIZED,-152.59779329334182
cc-pvdz,0.5,LDA,7,3,POLARIZED,-152.59499725979725
cc-pvdz,0.5,LDA,8,3,POLARIZED,-152.58079528626408
cc-pvdz,0.5,LDA,9,3,POLARIZED,-152.5508546032867
cc-pvdz,0.5,LDA,10,1,POLARIZED,-152.51095994965712
cc-pvdz,0.5,LDA,10,3,POLARIZED,-152.5065826683259
cc-pvdz,0.5,LDA,11,3,POLARIZED,-152.4799361859668
cc-pvdz,0.5,LDA,11,1,POLARIZED,-152.47051338562895
cc-pvdz,0.5,LDA,12,3,POLARIZED,-152.44322831642575
cc-pvdz,0.5,LDA,12,1,POLARIZED,-152.4274992422667
cc-pvdz,0.5,LDA,13,3,POLARIZED,-152.36877798441498
cc-pvdz,0.5,LDA,13,1,POLARIZED,-152.36312558951758
cc-pvdz,0.5,LDA,14,1,POLARIZED,-152.33828060016978
cc-pvdz,0.5,LDA,14,3,POLARIZED,-152.31530386752235
cc-pvdz,0.5,LDA,15,1,POLARIZED,-152.31080914693547
cc-pvdz,0.5,LDA,15,3,POLARIZED,-152.1907497842275
cc-pvdz,0.5,LDA,16,1,POLARIZED,-152.1306783782533
cc-pvdz,0.5,LDA,17,1,POLARIZED,-152.1305030429317
cc-pvdz,0.5,LDA,18,1,POLARIZED,-152.1183494314871
cc-pvdz,0.5,LDA,19,1,POLARIZED,-152.0884423980826
cc-pvdz,0.5,LDA,20,1,POLARIZED,-152.03662376880717
cc-pvdz,0.6000000000000001,LDA,1,1,POLARIZED,-153.06917493925388
cc-pvdz,0.6000000000000001,LDA,1,3,POLARIZED,-153.03526606235545
cc-pvdz,0.6000000000000001,LDA,2,1,POLARIZED,-152.95274600163447
cc-pvdz,0.6000000000000001,LDA,2,3,POLARIZED,-152.9396391613807
cc-pvdz,0.6000000000000001,LDA,3,1,POLARIZED,-152.92326532562097
cc-pvdz,0.6000000000000001,LDA,3,3,POLARIZED,-152.89240860926947
cc-pvdz,0.6000000000000001,LDA,1,5,POLARIZED,-152.81341689839252
cc-pvdz,0.6000000000000001,LDA,4,3,POLARIZED,-152.76467257985917
cc-pvdz,0.6000000000000001,LDA,4,1,POLARIZED,-152.75900855316436
cc-pvdz,0.6000000000000001,LDA,5,3,POLARIZED,-152.72281527354502
cc-pvdz,0.6000000000000001,LDA,5,1,POLARIZED,-152.71270207841408
cc-pvdz,0.6000000000000001,LDA,6,1,POLARIZED,-152.68947110852633
cc-pvdz,0.6000000000000001,LDA,7,1,POLARIZED,-152.68196373158804
cc-pvdz,0.6000000000000001,LDA,6,3,POLARIZED,-152.66513056070661
cc-pvdz,0.6000000000000001,LDA,8,1,POLARIZED,-152.62381789794944
cc-pvdz,0.6000000000000001,LDA,9,1,POLARIZED,-152.5998628502684
cc-pvdz,0.6000000000000001,LDA,7,3,POLARIZED,-152.59250926594405
cc-pvdz,0.6000000000000001,LDA,8,3,POLARIZED,-152.57655323327205
cc-pvdz,0.6000000000000001,LDA,9,3,POLARIZED,-152.54205179814088
cc-pvdz,0.6000000000000001,LDA,10,1,POLARIZED,-152.50738672283924
cc-pvdz,0.6000000000000001,LDA,10,3,POLARIZED,-152.50248440880344
cc-pvdz,0.6000000000000001,LDA,11,3,POLARIZED,-152.47858900583432
cc-pvdz,0.6000000000000001,LDA,11,1,POLARIZED,-152.4610466207458
cc-pvdz,0.6000000000000001,LDA,12,3,POLARIZED,-152.43675218274203
cc-pvdz,0.6000000000000001,LDA,12,1,POLARIZED,-152.424566676898
cc-pvdz,0.6000000000000001,LDA,13,3,POLARIZED,-152.368836408611
cc-pvdz,0.6000000000000001,LDA,13,1,POLARIZED,-152.3631824508422
cc-pvdz,0.6000000000000001,LDA,14,1,POLARIZED,-152.3359608328699
cc-pvdz,0.6000000000000001,LDA,14,3,POLARIZED,-152.30738356539064
cc-pvdz,0.6000000000000001,LDA,15,1,POLARIZED,-152.30294049601076
cc-pvdz,0.6000000000000001,LDA,15,3,POLARIZED,-152.18660083234906
cc-pvdz,0.6000000000000001,LDA,16,1,POLARIZED,-152.12775103637657
cc-pvdz,0.6000000000000001,LDA,17,1,POLARIZED,-152.12668203519723
cc-pvdz,0.6000000000000001,LDA,18,1,POLARIZED,-152.11300801275033
cc-pvdz,0.6000000000000001,LDA,19,1,POLARIZED,-152.08521654326842
cc-pvdz,0.6000000000000001,LDA,20,1,POLARIZED,-152.02946299826166
cc-pvdz,0.7000000000000002,LDA,1,1,POLARIZED,-153.07076945136654
cc-pvdz,0.7000000000000002,LDA,1,3,POLARIZED,-153.03156093953922
cc-pvdz,0.7000000000000002,LDA,2,1,POLARIZED,-152.94393175699776
cc-pvdz,0.7000000000000002,LDA,2,3,POLARIZED,-152.93887586222004
cc-pvdz,0.7000000000000002,LDA,3,1,POLARIZED,-152.91955850067671
cc-pvdz,0.7000000000000002,LDA,3,3,POLARIZED,-152.8852725089782
cc-pvdz,0.7000000000000002,LDA,1,5,POLARIZED,-152.8091209187573
cc-pvdz,0.7000000000000002,LDA,4,3,POLARIZED,-152.76346179370418
cc-pvdz,0.7000000000000002,LDA,4,1,POLARIZED,-152.7579437733716
cc-pvdz,0.7000000000000002,LDA,5,3,POLARIZED,-152.71607761017114
cc-pvdz,0.7000000000000002,LDA,5,1,POLARIZED,-152.70558092086642
cc-pvdz,0.7000000000000002,LDA,6,1,POLARIZED,-152.69008998941933
cc-pvdz,0.7000000000000002,LDA,7,1,POLARIZED,-152.67731082960307
cc-pvdz,0.7000000000000002,LDA,6,3,POLARIZED,-152.66610169262034
cc-pvdz,0.7000000000000002,LDA,8,1,POLARIZED,-152.6157791857282
cc-pvdz,0.7000000000000002,LDA,9,1,POLARIZED,-152.60153926110482
cc-pvdz,0.7000000000000002,LDA,7,3,POLARIZED,-152.58940807958086
cc-pvdz,0.7000000000000002,LDA,8,3,POLARIZED,-152.57165900684595
cc-pvdz,0.7000000000000002,LDA,9,3,POLARIZED,-152.53234752145426
cc-pvdz,0.7000000000000002,LDA,10,1,POLARIZED,-152.5031559707651
cc-pvdz,0.7000000000000002,LDA,10,3,POLARIZED,-152.49767099261027
cc-pvdz,0.7000000000000002,LDA,11,3,POLARIZED,-152.47651218092304
cc-pvdz,0.7000000000000002,LDA,11,1,POLARIZED,-152.4506477811456
cc-pvdz,0.7000000000000002,LDA,12,3,POLARIZED,-152.4295386607588
cc-pvdz,0.7000000000000002,LDA,12,1,POLARIZED,-152.42104386290987
cc-pvdz,0.7000000000000002,LDA,13,3,POLARIZED,-152.36814464973867
cc-pvdz,0.7000000000000002,LDA,13,1,POLARIZED,-152.36249327061265
cc-pvdz,0.7000000000000002,LDA,14,1,POLARIZED,-152.33312760812413
cc-pvdz,0.7000000000000002,LDA,14,3,POLARIZED,-152.2987301222841
cc-pvdz,0.7000000000000002,LDA,15,1,POLARIZED,-152.2943386778286
cc-pvdz,0.7000000000000002,LDA,15,3,POLARIZED,-152.18164294858528
cc-pvdz,0.7000000000000002,LDA,16,1,POLARIZED,-152.12405190515346
cc-pvdz,0.7000000000000002,LDA,17,1,POLARIZED,-152.12208993647377
cc-pvdz,0.7000000000000002,LDA,18,1,POLARIZED,-152.106903934126
cc-pvdz,0.7000000000000002,LDA,19,1,POLARIZED,-152.08114495904647
cc-pvdz,0.7000000000000002,LDA,20,1,POLARIZED,-152.02129837713485
cc-pvdz,0.8,LDA,1,1,POLARIZED,-153.0720319128173
cc-pvdz,0.8,LDA,1,3,POLARIZED,-153.02732430851154
cc-pvdz,0.8,LDA,2,3,POLARIZED,-152.93751711700014
cc-pvdz,0.8,LDA,2,1,POLARIZED,-152.9344084338554
cc-pvdz,0.8,LDA,3,1,POLARIZED,-152.9153175262247
cc-pvdz,0.8,LDA,3,3,POLARIZED,-152.87754769361527
cc-pvdz,0.8,LDA,1,5,POLARIZED,-152.80416208592612
cc-pvdz,0.8,LDA,4,3,POLARIZED,-152.7616538251947
cc-pvdz,0.8,LDA,4,1,POLARIZED,-152.75627323429092
cc-pvdz,0.8,LDA,5,3,POLARIZED,-152.70874915697803
cc-pvdz,0.8,LDA,5,1,POLARIZED,-152.69784787649047
cc-pvdz,0.8,LDA,6,1,POLARIZED,-152.69013676279047
cc-pvdz,0.8,LDA,7,1,POLARIZED,-152.67195734951403
cc-pvdz,0.8,LDA,6,3,POLARIZED,-152.6665860449845
cc-pvdz,0.8,LDA,8,1,POLARIZED,-152.60717758418733
cc-pvdz,0.8,LDA,9,1,POLARIZED,-152.6027622905383
cc-pvdz,0.8,LDA,7,3,POLARIZED,-152.58568179880638
cc-pvdz,0.8,LDA,8,3,POLARIZED,-152.56612014735148
cc-pvdz,0.8,LDA,9,3,POLARIZED,-152.52179012241052
cc-pvdz,0.8,LDA,10,1,POLARIZED,-152.49826669508874
cc-pvdz,0.8,LDA,10,3,POLARIZED,-152.49213975097982
cc-pvdz,0.8,LDA,11,3,POLARIZED,-152.47370546426814
cc-pvdz,0.8,LDA,11,1,POLARIZED,-152.43937257942494
cc-pvdz,0.8,LDA,12,3,POLARIZED,-152.4215838488888
cc-pvdz,0.8,LDA,12,1,POLARIZED,-152.41692387038984
cc-pvdz,0.8,LDA,13,3,POLARIZED,-152.36669965771333
cc-pvdz,0.8,LDA,13,1,POLARIZED,-152.3610552598527
cc-pvdz,0.8,LDA,14,1,POLARIZED,-152.3297721565749
cc-pvdz,0.8,LDA,14,3,POLARIZED,-152.28934011769215
cc-pvdz,0.8,LDA,15,1,POLARIZED,-152.28500023981456
cc-pvdz,0.8,LDA,15,3,POLARIZED,-152.17587335610293
cc-pvdz,0.8,LDA,16,1,POLARIZED,-152.11957776694553
cc-pvdz,0.8,LDA,17,1,POLARIZED,-152.11672378298687
cc-pvdz,0.8,LDA,18,1,POLARIZED,-152.10003668853028
cc-pvdz,0.8,LDA,19,1,POLARIZED,-152.07621571474863
cc-pvdz,0.8,LDA,20,1,POLARIZED,-152.01214623666442
cc-pvdz,0.9000000000000001,LDA,1,1,POLARIZED,-153.0729172522817
cc-pvdz,0.9000000000000001,LDA,1,3,POLARIZED,-153.0225524253378
cc-pvdz,0.9000000000000001,LDA,2,3,POLARIZED,-152.9355598667607
cc-pvdz,0.9000000000000001,LDA,2,1,POLARIZED,-152.92421374328396
cc-pvdz,0.9000000000000001,LDA,3,1,POLARIZED,-152.91053883987576
cc-pvdz,0.9000000000000001,LDA,3,3,POLARIZED,-152.86922940317535
cc-pvdz,0.9000000000000001,LDA,1,5,POLARIZED,-152.79853638623703
cc-pvdz,0.9000000000000001,LDA,4,3,POLARIZED,-152.75924569036394
cc-pvdz,0.9000000000000001,LDA,4,1,POLARIZED,-152.75399442733348
cc-pvdz,0.9000000000000001,LDA,5,3,POLARIZED,-152.7008259808172
cc-pvdz,0.9000000000000001,LDA,5,1,POLARIZED,-152.68960855188334
cc-pvdz,0.9000000000000001,LDA,6,1,POLARIZED,-152.68949793171126
cc-pvdz,0.9000000000000001,LDA,6,3,POLARIZED,-152.66654246295087
cc-pvdz,0.9000000000000001,LDA,7,1,POLARIZED,-152.66589912771954
cc-pvdz,0.9000000000000001,LDA,8,1,POLARIZED,-152.6034854368839
cc-pvdz,0.9000000000000001,LDA,9,1,POLARIZED,-152.59800846689848
cc-pvdz,0.9000000000000001,LDA,7,3,POLARIZED,-152.58131997462033
cc-pvdz,0.9000000000000001,LDA,8,3,POLARIZED,-152.55993960556813
cc-pvdz,0.9000000000000001,LDA,9,3,POLARIZED,-152.51041287367835
cc-pvdz,0.9000000000000001,LDA,10,1,POLARIZED,-152.49271649141838
cc-pvdz,0.9000000000000001,LDA,10,3,POLARIZED,-152.48588639430332
cc-pvdz,0.9000000000000001,LDA,11,3,POLARIZED,-152.4701670987258
cc-pvdz,0.9000000000000001,LDA,11,1,POLARIZED,-152.42725981587114
cc-pvdz,0.9000000000000001,LDA,12,3,POLARIZED,-152.41288221708464
cc-pvdz,0.9000000000000001,LDA,12,1,POLARIZED,-152.41219783266516
cc-pvdz,0.9000000000000001,LDA,13,3,POLARIZED,-152.36449661166762
cc-pvdz,0.9000000000000001,LDA,13,1,POLARIZED,-152.35886385618826
cc-pvdz,0.9000000000000001,LDA,14,1,POLARIZED,-152.3258836396233
cc-pvdz,0.9000000000000001,LDA,14,3,POLARIZED,-152.27920846786455
cc-pvdz,0.9000000000000001,LDA,15,1,POLARIZED,-152.2749200787988
cc-pvdz,0.9000000000000001,LDA,15,3,POLARIZED,-152.16928760801486
cc-pvdz,0.9000000000000001,LDA,16,1,POLARIZED,-152.1143237936661
cc-pvdz,0.9000000000000001,LDA,17,1,POLARIZED,-152.11057891653658
cc-pvdz,0.9000000000000001,LDA,18,1,POLARIZED,-152.09240422235507
cc-pvdz,0.9000000000000001,LDA,19,1,POLARIZED,-152.07041975659962
cc-pvdz,0.9000000000000001,LDA,20,1,POLARIZED,-152.00201731790074
cc-pvdz,1.0,LDA,1,1,POLARIZED,-153.0733898476513
cc-pvdz,1.0,LDA,1,3,POLARIZED,-153.01724001279283
cc-pvdz,1.0,LDA,2,3,POLARIZED,-152.93299950831755
cc-pvdz,1.0,LDA,2,1,POLARIZED,-152.91337285401994
cc-pvdz,1.0,LDA,3,1,POLARIZED,-152.90521738291807
cc-pvdz,1.0,LDA,3,3,POLARIZED,-152.86031129512844
cc-pvdz,1.0,LDA,1,5,POLARIZED,-152.79223822356198
cc-pvdz,1.0,LDA,4,3,POLARIZED,-152.75623287461642
cc-pvdz,1.0,LDA,4,1,POLARIZED,-152.75110330606896
cc-pvdz,1.0,LDA,5,3,POLARIZED,-152.69230264684643
cc-pvdz,1.0,LDA,5,1,POLARIZED,-152.68850090524248
cc-pvdz,1.0,LDA,6,1,POLARIZED,-152.68052450921311
cc-pvdz,1.0,LDA,6,3,POLARIZED,-152.66593800938247
cc-pvdz,1.0,LDA,7,1,POLARIZED,-152.65913043671318
cc-pvdz,1.0,LDA,8,1,POLARIZED,-152.60367177417754
cc-pvdz,1.0,LDA,9,1,POLARIZED,-152.58826575373067
cc-pvdz,1.0,LDA,7,3,POLARIZED,-152.5763125197064
cc-pvdz,1.0,LDA,8,3,POLARIZED,-152.55311683600655
cc-pvdz,1.0,LDA,9,3,POLARIZED,-152.49823764788965
cc-pvdz,1.0,LDA,10,1,POLARIZED,-152.48650157029547
cc-pvdz,1.0,LDA,10,3,POLARIZED,-152.4789050399528
cc-pvdz,1.0,LDA,11,3,POLARIZED,-152.4658938375469
cc-pvdz,1.0,LDA,11,1,POLARIZED,-152.41433555676124
cc-pvdz,1.0,LDA,12,1,POLARIZED,-152.40685499268378
cc-pvdz,1.0,LDA,12,3,POLARIZED,-152.40342661434883
cc-pvdz,1.0,LDA,13,3,POLARIZED,-152.3615289240422
cc-pvdz,1.0,LDA,13,1,POLARIZED,-152.35591272360057
cc-pvdz,1.0,LDA,14,1,POLARIZED,-152.32144924975128
cc-pvdz,1.0,LDA,14,3,POLARIZED,-152.26832843924998
cc-pvdz,1.0,LDA,15,1,POLARIZED,-152.26409145491996
cc-pvdz,1.0,LDA,15,3,POLARIZED,-152.16187960000704
cc-pvdz,1.0,LDA,16,1,POLARIZED,-152.10828355345433
cc-pvdz,1.0,LDA,17,1,POLARIZED,-152.10364899466833
cc-pvdz,1.0,LDA,18,1,POLARIZED,-152.08400294537302
cc-pvdz,1.0,LDA,19,1,POLARIZED,-152.06374986026202
cc-pvdz,1.0,LDA,20,1,POLARIZED,-151.99091770454444
cc-pvdz,-1.0,LDA,1,1,INVARIANT,-153.17281382067068
cc-pvdz,-1.0,LDA,1,3,INVARIANT,-153.12980743405083
cc-pvdz,-1.0,LDA,2,3,INVARIANT,-153.06063336885703
cc-pvdz,-1.0,LDA,2,1,INVARIANT,-153.0314059053423
cc-pvdz,-1.0,LDA,3,3,INVARIANT,-152.9985688534162
cc-pvdz,-1.0,LDA,3,1,INVARIANT,-152.9711496306438
cc-pvdz,-1.0,LDA,1,5,INVARIANT,-152.94885031465833
cc-pvdz,-1.0,LDA,4,3,INVARIANT,-152.83749353112063
cc-pvdz,-1.0,LDA,4,1,INVARIANT,-152.82629706189513
cc-pvdz,-1.0,LDA,5,3,INVARIANT,-152.77678995857977
cc-pvdz,-1.0,LDA,6,3,INVARIANT,-152.75829838972743
cc-pvdz,-1.0,LDA,5,1,INVARIANT,-152.75401834325316
cc-pvdz,-1.0,LDA,6,1,INVARIANT,-152.7532355370647
cc-pvdz,-1.0,LDA,7,1,INVARIANT,-152.73758736074245
cc-pvdz,-1.0,LDA,8,1,INVARIANT,-152.67496116505944
cc-pvdz,-1.0,LDA,7,3,INVARIANT,-152.66520913631942
cc-pvdz,-1.0,LDA,9,1,INVARIANT,-152.6592223238538
cc-pvdz,-1.0,LDA,8,3,INVARIANT,-152.63875027530105
cc-pvdz,-1.0,LDA,9,3,INVARIANT,-152.58463012932086
cc-pvdz,-1.0,LDA,10,1,INVARIANT,-152.5633930918831
cc-pvdz,-1.0,LDA,10,3,INVARIANT,-152.5575701657688
cc-pvdz,-1.0,LDA,11,3,INVARIANT,-152.55643084734848
cc-pvdz,-1.0,LDA,12,3,INVARIANT,-152.49997066704438
cc-pvdz,-1.0,LDA,11,1,INVARIANT,-152.47840202201942
cc-pvdz,-1.0,LDA,12,1,INVARIANT,-152.4702161535
cc-pvdz,-1.0,LDA,13,3,INVARIANT,-152.442782761517
cc-pvdz,-1.0,LDA,13,1,INVARIANT,-152.43014623317995
cc-pvdz,-1.0,LDA,14,1,INVARIANT,-152.35501186472436
cc-pvdz,-1.0,LDA,14,3,INVARIANT,-152.34900560538202
cc-pvdz,-1.0,LDA,15,1,INVARIANT,-152.3400101262958
cc-pvdz,-1.0,LDA,15,3,INVARIANT,-152.24622150194642
cc-pvdz,-1.0,LDA,16,1,INVARIANT,-152.1613329387336
cc-pvdz,-1.0,LDA,17,1,INVARIANT,-152.13276912294364
cc-pvdz,-1.0,LDA,18,1,INVARIANT,-152.097231678719
cc-pvdz,-1.0,LDA,19,1,INVARIANT,-152.08340786878298
cc-pvdz,-1.0,LDA,20,1,INVARIANT,-152.02320985551268
cc-pvdz,-0.9,LDA,1,1,INVARIANT,-153.17334548725395
cc-pvdz,-0.9,LDA,1,3,INVARIANT,-153.1351553916395
cc-pvdz,-0.9,LDA,2,3,INVARIANT,-153.0636436264099
cc-pvdz,-0.9,LDA,2,1,INVARIANT,-153.04116431795467
cc-pvdz,-0.9,LDA,3,3,INVARIANT,-153.00709309260364
cc-pvdz,-0.9,LDA,3,1,INVARIANT,-152.97647332843758
cc-pvdz,-0.9,LDA,1,5,INVARIANT,-152.9551907883662
cc-pvdz,-0.9,LDA,4,3,INVARIANT,-152.84060671763223
cc-pvdz,-0.9,LDA,4,1,INVARIANT,-152.8291388388701
cc-pvdz,-0.9,LDA,5,3,INVARIANT,-152.78515765922347
cc-pvdz,-0.9,LDA,5,1,INVARIANT,-152.76307649164502
cc-pvdz,-0.9,LDA,6,3,INVARIANT,-152.75960157025062
cc-pvdz,-0.9,LDA,6,1,INVARIANT,-152.75466611998843
cc-pvdz,-0.9,LDA,7,1,INVARIANT,-152.7446201358021
cc-pvdz,-0.9,LDA,8,1,INVARIANT,-152.6753108295417
cc-pvdz,-0.9,LDA,7,3,INVARIANT,-152.67006154659612
cc-pvdz,-0.9,LDA,9,1,INVARIANT,-152.66874956652723
cc-pvdz,-0.9,LDA,8,3,INVARIANT,-152.64561553343304
cc-pvdz,-0.9,LDA,9,3,INVARIANT,-152.5961647298673
cc-pvdz,-0.9,LDA,10,1,INVARIANT,-152.56957764755356
cc-pvdz,-0.9,LDA,10,3,INVARIANT,-152.56467079083407
cc-pvdz,-0.9,LDA,11,3,INVARIANT,-152.56099433538745
cc-pvdz,-0.9,LDA,12,3,INVARIANT,-152.50921921695956
cc-pvdz,-0.9,LDA,11,1,INVARIANT,-152.48402497926463
cc-pvdz,-0.9,LDA,12,1,INVARIANT,-152.48269222505797
cc-pvdz,-0.9,LDA,13,3,INVARIANT,-152.4458073371507
cc-pvdz,-0.9,LDA,13,1,INVARIANT,-152.43319676115547
cc-pvdz,-0.9,LDA,14,3,INVARIANT,-152.35994874589952
cc-pvdz,-0.9,LDA,14,1,INVARIANT,-152.35911120639153
cc-pvdz,-0.9,LDA,15,1,INVARIANT,-152.35081500900023
cc-pvdz,-0.9,LDA,15,3,INVARIANT,-152.25370600620383
cc-pvdz,-0.9,LDA,16,1,INVARIANT,-152.16817190666563
cc-pvdz,-0.9,LDA,17,1,INVARIANT,-152.13832242750985
cc-pvdz,-0.9,LDA,18,1,INVARIANT,-152.10603593636014
cc-pvdz,-0.9,LDA,19,1,INVARIANT,-152.0910852798895
cc-pvdz,-0.9,LDA,20,1,INVARIANT,-152.03340622165499
cc-pvdz,-0.8,LDA,1,1,INVARIANT,-153.1734836633546
cc-pvdz,-0.8,LDA,1,3,INVARIANT,-153.13995973545215
cc-pvdz,-0.8,LDA,2,3,INVARIANT,-153.06605145707283
cc-pvdz,-0.8,LDA,2,1,INVARIANT,-153.0502584522387
cc-pvdz,-0.8,LDA,3,3,INVARIANT,-153.01501396845296
cc-pvdz,-0.8,LDA,3,1,INVARIANT,-152.98125287610029
cc-pvdz,-0.8,LDA,1,5,INVARIANT,-152.96085881590096
cc-pvdz,-0.8,LDA,4,3,INVARIANT,-152.84311732475965
cc-pvdz,-0.8,LDA,4,1,INVARIANT,-152.8313683442235
cc-pvdz,-0.8,LDA,5,3,INVARIANT,-152.79293177598063
cc-pvdz,-0.8,LDA,5,1,INVARIANT,-152.77151066766731
cc-pvdz,-0.8,LDA,6,3,INVARIANT,-152.7603920839053
cc-pvdz,-0.8,LDA,6,1,INVARIANT,-152.75551682546677
cc-pvdz,-0.8,LDA,7,1,INVARIANT,-152.75092751587616
cc-pvdz,-0.8,LDA,8,1,INVARIANT,-152.67769650214262
cc-pvdz,-0.8,LDA,9,1,INVARIANT,-152.67518491522299
cc-pvdz,-0.8,LDA,7,3,INVARIANT,-152.67427514675012
cc-pvdz,-0.8,LDA,8,3,INVARIANT,-152.65184352036528
cc-pvdz,-0.8,LDA,9,3,INVARIANT,-152.60685445899458
cc-pvdz,-0.8,LDA,10,1,INVARIANT,-152.57510136929855
cc-pvdz,-0.8,LDA,10,3,INVARIANT,-152.5710374958505
cc-pvdz,-0.8,LDA,11,3,INVARIANT,-152.56482856347543
cc-pvdz,-0.8,LDA,12,3,INVARIANT,-152.51771019676815
cc-pvdz,-0.8,LDA,11,1,INVARIANT,-152.49429380339714
cc-pvdz,-0.8,LDA,12,1,INVARIANT,-152.48900799230077
cc-pvdz,-0.8,LDA,13,3,INVARIANT,-152.44806014815077
cc-pvdz,-0.8,LDA,13,1,INVARIANT,-152.4354843804111
cc-pvdz,-0.8,LDA,14,3,INVARIANT,-152.37014297818803
cc-pvdz,-0.8,LDA,14,1,INVARIANT,-152.3626840845259
cc-pvdz,-0.8,LDA,15,1,INVARIANT,-152.36087118458457
cc-pvdz,-0.8,LDA,15,3,INVARIANT,-152.2603641261077
cc-pvdz,-0.8,LDA,16,1,INVARIANT,-152.17423493190532
cc-pvdz,-0.8,LDA,17,1,INVARIANT,-152.14309152145526
cc-pvdz,-0.8,LDA,18,1,INVARIANT,-152.11408029525396
cc-pvdz,-0.8,LDA,19,1,INVARIANT,-152.09792531073398
cc-pvdz,-0.8,LDA,20,1,INVARIANT,-152.04260316537145
cc-pvdz,-0.7,LDA,1,1,INVARIANT,-153.17326437357616
cc-pvdz,-0.7,LDA,1,3,INVARIANT,-153.14422588479994
cc-pvdz,-0.7,LDA,2,3,INVARIANT,-153.0678614465521
cc-pvdz,-0.7,LDA,2,1,INVARIANT,-153.05866372630405
cc-pvdz,-0.7,LDA,3,3,INVARIANT,-153.02233810664964
cc-pvdz,-0.7,LDA,3,1,INVARIANT,-152.98549340992176
cc-pvdz,-0.7,LDA,1,5,INVARIANT,-152.96585998073505
cc-pvdz,-0.7,LDA,4,3,INVARIANT,-152.8450299614702
cc-pvdz,-0.7,LDA,4,1,INVARIANT,-152.83298954166102
cc-pvdz,-0.7,LDA,5,3,INVARIANT,-152.80011746582613
cc-pvdz,-0.7,LDA,5,1,INVARIANT,-152.77932745748814
cc-pvdz,-0.7,LDA,6,3,INVARIANT,-152.7607068048729
cc-pvdz,-0.7,LDA,6,1,INVARIANT,-152.7565143049812
cc-pvdz,-0.7,LDA,7,1,INVARIANT,-152.75579175091337
cc-pvdz,-0.7,LDA,8,1,INVARIANT,-152.68606923715754
cc-pvdz,-0.7,LDA,7,3,INVARIANT,-152.67786055692585
cc-pvdz,-0.7,LDA,9,1,INVARIANT,-152.6746264374521
cc-pvdz,-0.7,LDA,8,3,INVARIANT,-152.6574342599866
cc-pvdz,-0.7,LDA,9,3,INVARIANT,-152.61667345872843
cc-pvdz,-0.7,LDA,10,1,INVARIANT,-152.57996792474162
cc-pvdz,-0.7,LDA,10,3,INVARIANT,-152.57667605964545
cc-pvdz,-0.7,LDA,11,3,INVARIANT,-152.56793604305602
cc-pvdz,-0.7,LDA,12,3,INVARIANT,-152.52545096734872
